,site,lat,lon,elv,age,Tmin_pred,gdd_pred,alpha_pred,Tmax_pred,Tmin_sse,gdd_sse,alpha_sse,Tmax_sse
193,Aligol core 1,41.63,44.02,1550,6950,-1.745947311,3526.588906,0.738589424,16.98030518,0.817681996,115.7358552,0.010650403,0.646857534
194,Aligol core 1,41.63,44.02,1550,8038,-1.329516649,3593.378238,0.726963978,17.94315637,1.283146576,225.873207,0.012976951,1.557625707
195,Aligol core 1,41.63,44.02,1550,9461,-1.710388346,3362.019367,0.74988648,15.71473405,0.995552924,144.7614058,0.012737265,0.838378236
196,Aligol core 1,41.63,44.02,1550,10607,-0.381418927,3835.328487,0.652641064,17.75500497,0.883456128,113.4358319,0.014961242,0.597050111
197,Aligol core 1,41.63,44.02,1550,11007,-1.807267091,4049.076316,0.525261588,19.62356024,1.027162835,115.496827,0.011934435,0.695026231
198,Aligol core 1,41.63,44.02,1550,11289,-2.245318406,4196.064797,0.493231069,20.49116286,1.067436779,118.6777607,0.012508303,0.682945871
199,Aligol core 1,41.63,44.02,1550,11664,-2.851460687,4244.776139,0.473689601,20.88076263,1.054361544,119.7509198,0.012676121,0.700331801
200,Aligol core 1,41.63,44.02,1550,12157,-1.75766031,4316.309418,0.463688648,20.68501844,0.99159334,117.534659,0.013284602,0.70458884
201,Core-149,42.04,27.58,1.6,4851,-0.321092117,4617.490587,0.63254704,24.27105303,0.890504107,86.56132348,0.016143287,0.333572222
202,Core-149,42.04,27.58,1.6,5424,-0.601150404,4564.14513,0.625190981,24.0657311,0.903706091,85.82444286,0.01671571,0.353797596
203,Core-149,42.04,27.58,1.6,7505,-1.522819525,4118.430799,0.703735651,21.54448271,0.815831425,79.79424305,0.011338142,0.262862518
204,Core-149,42.04,27.58,1.6,8007,0.5768146,4830.597187,0.609053424,24.26104826,1.062609155,107.2522466,0.023806312,0.346195566
205,Core-149,42.04,27.58,1.6,8898,-0.043493974,4133.165803,0.741339095,21.57903045,0.79860517,79.33960699,0.011612999,0.337020254
206,Core-149,42.04,27.58,1.6,9296,0.924920335,4324.455619,0.711606796,21.423686,0.847494092,85.91208156,0.01192206,0.267672895
207,Core-149,42.04,27.58,1.6,9352,1.107302981,4396.880481,0.702169234,21.87730069,0.91591228,94.15364287,0.013466951,0.29198513
208,Core-149,42.04,27.58,1.6,9397,0.479371179,4355.639409,0.713620665,22.14367574,0.957522833,100.790775,0.014649403,0.352500841
209,Core-149,42.04,27.58,1.6,9422,-0.032177456,4347.89141,0.706736689,22.02107117,0.956601261,100.1620092,0.013942102,0.35941107
210,Core-149,42.04,27.58,1.6,10362,-0.507535405,4289.343424,0.691165006,21.65842289,0.805251137,94.64436664,0.011180642,0.313825045
211,Core-149,42.04,27.58,1.6,10456,-0.190882415,4395.477602,0.670434903,21.98820641,0.845362365,96.12358946,0.013702375,0.345873954
212,Core-149,42.04,27.58,1.6,10607,0.010037253,4431.722199,0.662500264,22.19456375,0.915436285,105.5213939,0.014160158,0.380746417
213,Core-149,42.04,27.58,1.6,11136,-1.487324485,3900.139898,0.664608613,21.01090068,0.833262117,90.44149535,0.013396876,0.369725546
214,Core-149,42.04,27.58,1.6,11421,-3.79667886,3545.460821,0.688930592,20.14174663,0.654103078,90.73312508,0.012790865,0.335386355
215,Core-149,42.04,27.58,1.6,11706,-3.033846599,4045.989959,0.570368249,22.31554573,0.696474067,109.4320403,0.013255235,0.428343766
216,Lake Varna (Arsenala),43.2,27.83333,0,2190,-0.281230453,4721.478264,0.604451555,23.06569782,0.699340189,83.17049271,0.011986705,0.300508076
217,Lake Varna (Arsenala),43.2,27.83333,0,2566,1.059481129,5368.680764,0.449890826,25.82463682,0.694401489,100.5098071,0.014640613,0.346996293
218,Lake Varna (Arsenala),43.2,27.83333,0,2872,0.628570717,5698.497194,0.420103753,26.79548408,0.807053176,104.0259273,0.017329985,0.320994087
219,Lake Varna (Arsenala),43.2,27.83333,0,3134,0.962106948,5618.77819,0.408169032,26.72835881,0.695240431,95.64232569,0.015160794,0.305308388
220,Lake Varna (Arsenala),43.2,27.83333,0,3575,-0.511840936,5613.353246,0.418437228,27.06994232,0.844461445,100.7478811,0.017245442,0.309691504
221,Lake Varna (Arsenala),43.2,27.83333,0,4110,1.033299787,5229.848956,0.483714208,24.81969831,0.744961133,97.44326616,0.01420138,0.384205235
222,Lake Varna (Arsenala),43.2,27.83333,0,4554,-0.430053489,4837.523937,0.530271336,24.15550819,0.586233489,70.90147713,0.011926831,0.250346136
223,Lake Varna (Arsenala),43.2,27.83333,0,4688,0.773905388,4344.929799,0.635236734,20.12852898,0.745407604,78.01906765,0.011816434,0.328608186
224,Lake Varna (Arsenala),43.2,27.83333,0,5059,1.163971453,4323.322318,0.701982209,21.51227283,0.737189034,86.24398384,0.014427778,0.286872565
225,Lake Varna (Arsenala),43.2,27.83333,0,5173,1.072802296,4598.495807,0.622895104,22.12544448,0.640199766,71.03535422,0.013541007,0.253613825
226,Lake Varna (Arsenala),43.2,27.83333,0,5229,0.083034227,3959.304718,0.618506934,18.99549523,0.818217688,91.73700223,0.013514586,0.368792128
227,Lake Varna (Arsenala),43.2,27.83333,0,5284,0.511679762,4542.146168,0.602925707,22.10828198,0.679484936,73.09020353,0.014483051,0.248214575
228,Lake Varna (Arsenala),43.2,27.83333,0,5391,0.95972518,4197.858387,0.640211877,18.93306562,0.82362564,82.41001435,0.010510808,0.401333333
229,Lake Varna (Arsenala),43.2,27.83333,0,5595,0.562738989,5523.561459,0.441947115,25.57331119,0.730785186,103.285036,0.014726022,0.366439002
230,Lake Varna (Arsenala),43.2,27.83333,0,5694,2.986740389,5164.935489,0.480078307,23.62951746,0.723680485,96.57033094,0.013618141,0.375736905
231,Lake Varna (Arsenala),43.2,27.83333,0,5882,1.361707549,5075.332747,0.519077575,25.0103957,0.733104628,93.25019635,0.014242236,0.33773803
232,Lake Varna (Arsenala),43.2,27.83333,0,6821,-1.397465097,3806.786948,0.719124106,19.86160613,0.679835245,95.0682004,0.012505074,0.419397571
233,Lake Varna (Arsenala),43.2,27.83333,0,6930,-3.706621932,4614.185251,0.393982425,23.99648949,0.923648249,153.7193752,0.01639964,0.885790286
234,Lake Varna (Arsenala),43.2,27.83333,0,7035,-1.978876885,4585.754376,0.437082989,23.57551907,0.82310743,124.6108874,0.017381269,0.622850857
235,Lake Varna (Arsenala),43.2,27.83333,0,7371,-0.283610388,3831.733104,0.632358718,17.33705661,1.194154334,122.6999388,0.011484287,0.79481236
236,Maleshevska Mountains (MALESH),41.7,23.03333,1720,1584,-0.841674669,3790.678538,0.782941391,18.84913982,0.992298645,174.0816607,0.019449685,1.4304235
237,Maleshevska Mountains (MALESH),41.7,23.03333,1720,1775,-0.088797007,3749.280509,0.815806244,18.86110745,1.03721593,188.7806862,0.018930994,0.550286336
238,Maleshevska Mountains (MALESH),41.7,23.03333,1720,1962,-0.959189043,3699.616122,0.793637239,18.82695009,1.084213767,166.9228271,0.018194498,0.508758399
239,Maleshevska Mountains (MALESH),41.7,23.03333,1720,2152,-0.973093937,3768.271874,0.786489749,18.99704017,1.336517372,216.1299439,0.021378983,0.632299117
240,Maleshevska Mountains (MALESH),41.7,23.03333,1720,2541,-0.556632543,4247.020198,0.692164729,20.31537917,1.116824916,177.4659758,0.03327636,0.49591173
241,Maleshevska Mountains (MALESH),41.7,23.03333,1720,2699,-3.332080848,3890.402331,0.711470682,18.8687884,1.120661702,125.8037576,0.013935112,0.471265401
242,Maleshevska Mountains (MALESH),41.7,23.03333,1720,2835,1.768246474,4568.648039,0.683010441,21.81454415,1.333927109,157.3299071,0.019004991,0.508662167
243,Maleshevska Mountains (MALESH),41.7,23.03333,1720,2971,-1.975420185,3525.396209,0.788768739,18.31258998,0.734255573,91.0736369,0.014292177,0.435095549
244,Maleshevska Mountains (MALESH),41.7,23.03333,1720,3105,0.288887927,4178.669833,0.741267632,20.2504638,0.70903697,122.2488489,0.014420965,0.376038372
245,Maleshevska Mountains (MALESH),41.7,23.03333,1720,3242,-0.552263565,3609.041764,0.79329343,18.10901501,0.729019347,119.6556915,0.015024917,0.382783453
246,Maleshevska Mountains (MALESH),41.7,23.03333,1720,3379,0.409193433,3749.547514,0.776915997,17.73910153,0.561254474,86.36651116,0.0169772,0.32433165
247,Maleshevska Mountains (MALESH),41.7,23.03333,1720,3515,-0.323176131,3611.214426,0.78657565,18.5503199,0.753964939,93.24132704,0.033303671,0.276998574
248,Maleshevska Mountains (MALESH),41.7,23.03333,1720,3651,-3.87336834,2905.174873,0.854212254,17.30777809,1.176166707,151.7037592,0.027134988,0.884349583
249,Maleshevska Mountains (MALESH),41.7,23.03333,1720,3785,-6.082406834,2738.731364,0.860824851,16.1523421,1.276830626,159.2373846,0.027066573,0.834968718
250,Maleshevska Mountains (MALESH),41.7,23.03333,1720,3917,-4.621232047,2863.690208,0.85747752,16.82326596,1.042192858,134.300623,0.023868791,0.753334816
251,Maleshevska Mountains (MALESH),41.7,23.03333,1720,4049,-5.559495258,2726.697949,0.866586467,16.60856055,1.174195135,151.6965003,0.027170468,0.850916182
252,Maleshevska Mountains (MALESH),41.7,23.03333,1720,4184,-4.750645802,2862.216446,0.845679947,16.79643251,1.077997014,141.6220933,0.025745031,0.819669304
253,Maleshevska Mountains (MALESH),41.7,23.03333,1720,4358,-0.119972305,3863.878989,0.771373934,20.12240195,1.540268301,183.738659,0.024892991,0.633788555
254,Maleshevska Mountains (MALESH),41.7,23.03333,1720,4573,-1.542035667,3756.851224,0.726191684,19.18833272,0.745811595,100.2708458,0.013001713,0.373233192
255,Maleshevska Mountains (MALESH),41.7,23.03333,1720,4796,0.045098884,3650.734635,0.775861171,19.46978266,1.240373737,135.4209999,0.01852726,0.547258282
256,Maleshevska Mountains (MALESH),41.7,23.03333,1720,5015,-2.718905075,3527.11554,0.769282906,18.41501009,1.068715934,134.2308836,0.018616645,0.569066391
257,Maleshevska Mountains (MALESH),41.7,23.03333,1720,5226,-7.177483475,2735.832776,0.852669605,16.58646592,1.069751868,141.6236221,0.025537017,0.776161047
258,Maleshevska Mountains (MALESH),41.7,23.03333,1720,5571,-8.173039772,2702.604499,0.863248283,16.47598271,1.068625476,144.4847466,0.025916463,0.793438657
259,Maleshevska Mountains (MALESH),41.7,23.03333,1720,5740,-5.589456447,2973.429481,0.848936417,17.53678634,1.042124524,132.6162419,0.025569841,0.777986432
260,Maleshevska Mountains (MALESH),41.7,23.03333,1720,5907,-5.85344136,2854.555551,0.856699072,17.11795282,1.1834911,157.8038167,0.030177142,0.956691007
261,Maleshevska Mountains (MALESH),41.7,23.03333,1720,6076,-6.869538389,2759.900272,0.875090109,16.3907281,1.08013314,134.7491544,0.0242018,0.727199044
262,Maleshevska Mountains (MALESH),41.7,23.03333,1720,6244,-6.742205946,2736.384767,0.867444911,16.85149569,1.264283472,163.7618653,0.031098477,0.972470025
263,Maleshevska Mountains (MALESH),41.7,23.03333,1720,6416,-4.828063244,2921.131197,0.850340225,17.50585828,1.14849073,148.6626169,0.028290152,0.847424836
264,Maleshevska Mountains (MALESH),41.7,23.03333,1720,6584,-2.936017883,3358.562094,0.823358457,18.20753396,0.734400754,91.20648369,0.016863372,0.418038197
265,Maleshevska Mountains (MALESH),41.7,23.03333,1720,6751,-2.041300886,3547.513453,0.782438022,19.53448222,0.685911532,88.48761256,0.018060192,0.475275199
266,Maleshevska Mountains (MALESH),41.7,23.03333,1720,6916,-1.666685442,3452.949677,0.802460883,18.89551179,0.905441167,115.1088979,0.02156446,0.806881055
267,Maleshevska Mountains (MALESH),41.7,23.03333,1720,7083,-4.30087689,3078.545142,0.844263736,17.72801696,0.964169933,125.775913,0.023134412,0.699275762
268,Maleshevska Mountains (MALESH),41.7,23.03333,1720,7248,-5.351648347,2879.150991,0.865285827,17.17888782,1.334654343,160.54047,0.030300091,0.911334276
269,Maleshevska Mountains (MALESH),41.7,23.03333,1720,7415,-6.799478647,2768.682532,0.874312592,16.20375745,1.026199124,135.3071651,0.024792997,0.723272638
270,Maleshevska Mountains (MALESH),41.7,23.03333,1720,7602,-1.823349095,3444.775628,0.813102114,18.79902394,0.661815502,84.09055436,0.015446292,0.70434063
271,Maleshevska Mountains (MALESH),41.7,23.03333,1720,7790,-3.112530751,3137.764933,0.870859556,16.93245691,0.940811717,122.3719083,0.022025978,0.506191097
272,Maleshevska Mountains (MALESH),41.7,23.03333,1720,7981,-7.355403896,2715.890808,0.890034154,16.20806553,1.186838242,154.7939204,0.028441244,0.832291458
273,Maleshevska Mountains (MALESH),41.7,23.03333,1720,8170,-4.943494374,2905.859838,0.881883821,16.32934505,1.063794949,133.966042,0.025035297,0.654031593
274,Maleshevska Mountains (MALESH),41.7,23.03333,1720,8357,-4.061691172,3024.245578,0.852171123,17.10706474,1.075584411,130.6063709,0.026882811,0.703654789
275,Maleshevska Mountains (MALESH),41.7,23.03333,1720,8545,-5.634494657,2729.95502,0.916289096,15.50695517,1.119302513,143.4773721,0.026020922,0.653638533
276,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,1802,3.678531213,4789.571274,0.64318323,21.93699183,0.936141055,106.6529582,0.017021519,0.334604429
277,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,1903,1.421321145,4445.816016,0.667665488,21.10166794,1.065547072,94.5993112,0.019074899,0.337055586
278,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,2714,2.374088382,4362.002049,0.677349994,19.45643844,1.053906236,119.8984407,0.017039464,0.449945009
279,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,2816,3.333532568,4842.022426,0.63175222,22.55875582,0.949915815,101.2972012,0.019636141,0.294587497
280,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,2918,1.503351962,3888.530638,0.774113424,17.16936365,1.238509294,152.8272094,0.017181365,0.557155078
281,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,3017,2.396831627,4834.216855,0.597950613,22.91556852,0.960443728,108.1750843,0.021347478,0.311851042
282,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,3118,0.802016669,3891.229717,0.768671111,17.97460212,0.931893542,106.610786,0.014123006,0.419323705
283,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,3319,3.421543184,4687.008004,0.652160841,22.09727612,0.901538585,97.75891455,0.018970666,0.288971809
284,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,3419,3.166992025,4552.112328,0.680188332,21.10713283,0.93317711,96.19680056,0.016661744,0.349941613
285,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,3622,2.046489535,4501.851384,0.672934774,21.04625864,0.986156729,95.26597036,0.018015153,0.325747293
286,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,3819,1.873429544,4473.093966,0.708422203,20.59078932,1.039262828,104.3171849,0.017503406,0.356043759
287,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,3918,2.131266118,4217.90652,0.734064784,19.80439505,0.94716723,102.2419902,0.014735049,0.391454718
288,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,4116,1.86026033,4637.354287,0.676415093,22.12913554,1.32114401,118.474767,0.023079668,0.359781946
289,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,4331,1.911266996,4301.101228,0.732173978,19.92575223,1.002836268,109.2746206,0.015893858,0.382442287
290,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,4653,1.232623492,4725.050586,0.664289282,22.74529585,1.447535561,129.4868185,0.026417279,0.380136957
291,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,4956,1.378455463,4563.058125,0.669805023,21.83358376,1.221808537,107.0686215,0.022205462,0.337619111
292,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,5155,1.691063149,4619.775438,0.670682064,22.7025916,1.202890077,107.9729036,0.021602033,0.338971547
293,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,5358,1.444796147,4638.426836,0.691253999,22.44910932,1.371796966,126.8141279,0.023416636,0.388127309
294,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,5561,0.837914825,4586.857205,0.671620079,22.63394004,1.331269591,112.117213,0.023018727,0.353492395
295,Tenaghi Philippon TENAGI1,40.98333,24.78333,10,5759,0.636875279,4678.587364,0.666554909,23.08008758,1.523935592,126.5428717,0.024882333,0.385927111
296,Abant G�,40.6,31.28333,NA,308,0.006265473,2914.505637,0.914076978,15.56432645,1.08240043,113.8984467,0.023138379,0.448050524
297,Abant G�,40.6,31.28333,NA,344,-1.465404357,3068.22762,0.8679265,15.05706991,1.044382094,132.9697344,0.017659549,0.559632712
298,Abant G�,40.6,31.28333,NA,417,1.211197178,2947.444458,0.962063313,14.98514044,0.935453616,112.4732545,0.037805063,0.44323409
299,Abant G�,40.6,31.28333,NA,490,-1.623864036,2977.634684,0.894031683,13.89359393,1.453413974,181.9991661,0.019802994,0.669535575
300,Abant G�,40.6,31.28333,NA,562,-0.671935659,3135.652081,0.874364594,15.044724,1.154963636,143.7059502,0.016471489,0.576497744
301,Abant G�,40.6,31.28333,NA,635,-0.581087152,3417.232607,0.821088233,15.78697918,1.114209284,142.6384488,0.016458408,0.554309401
302,Abant G�,40.6,31.28333,NA,707,0.320318439,3263.703744,0.842748275,15.87977095,1.174191288,139.6958183,0.020007538,0.553893002
303,Abant G�,40.6,31.28333,NA,780,1.219304809,2915.9481,0.9389625,14.96152942,0.969582248,115.0883108,0.026694688,0.412696416
304,Abant G�,40.6,31.28333,NA,816,1.689146583,3431.439792,0.871997092,16.85827251,0.862881827,101.8773974,0.023383986,0.414392031
305,Abant G�,40.6,31.28333,NA,871,3.89272947,4275.375092,0.702800297,18.75128889,0.786977558,92.56265049,0.013912558,0.311043374
306,Abant G�,40.6,31.28333,NA,925,5.016760175,4903.922866,0.646431813,20.99321806,0.997647557,160.5057527,0.026808544,0.402062545
307,Abant G�,40.6,31.28333,NA,1046,0.981729308,3284.021507,0.864568427,15.84484568,1.134217822,131.8463196,0.021128589,0.456924566
308,Abant G�,40.6,31.28333,NA,1216,1.142297864,2740.63096,0.972616456,14.14877084,1.893661318,202.166083,0.03766875,0.641782828
309,Abant G�,40.6,31.28333,NA,1386,3.094457196,3243.074589,0.8808485,16.3123685,1.586438656,180.9410489,0.031747281,0.559910253
310,Abant G�,40.6,31.28333,NA,1555,0.281798818,3313.826467,0.86516852,14.27559912,1.291638731,171.0885155,0.018570952,0.62579575
311,Abant G�,40.6,31.28333,NA,1725,2.44328012,4096.703339,0.728318954,19.55302053,0.701207065,86.84782983,0.014036771,0.414064943
312,Abant G�,40.6,31.28333,NA,1895,2.988808663,3687.611931,0.804493934,17.27138347,1.016514802,122.546058,0.021746925,0.46308652
313,Abant G�,40.6,31.28333,NA,2065,1.66708334,3266.75858,0.879565023,15.64604883,1.149335216,136.4088147,0.020326246,0.491720232
314,Abant G�,40.6,31.28333,NA,2234,2.990630101,3537.329776,0.83403562,18.27363124,1.197249158,139.3961852,0.023471004,0.554644908
315,Abant G�,40.6,31.28333,NA,2404,2.734407526,3613.307187,0.8105014,17.1011737,1.025808389,120.4961725,0.017559189,0.441844135
316,Abant G�,40.6,31.28333,NA,2590,0.935105662,3147.917909,0.88759467,14.26704039,1.263139529,155.3865477,0.019382131,0.568690617
317,Abant G�,40.6,31.28333,NA,2794,-1.049498926,3275.485886,0.856819851,15.32751418,1.313913936,171.10867,0.018115771,0.583176669
318,Abant G�,40.6,31.28333,NA,2997,0.67586763,3356.453302,0.844097387,15.46764248,1.028676081,119.2930776,0.01548278,0.448111152
319,Abant G�,40.6,31.28333,NA,3201,0.39411078,3503.243688,0.832253488,16.82189297,1.074563645,123.0943158,0.015165593,0.45755929
320,Abant G�,40.6,31.28333,NA,3404,0.866854462,3018.249666,0.896489208,16.39143939,1.373396138,145.7442624,0.026825034,0.50334981
321,Abant G�,40.6,31.28333,NA,3607,-0.471773065,3352.865332,0.840310763,17.2653146,0.956165894,100.0648944,0.015422412,0.378072671
322,Abant G�,40.6,31.28333,NA,3811,-3.352346658,2828.985246,0.924275354,15.32215742,0.839346663,102.2539138,0.017405432,0.37957123
323,Abant G�,40.6,31.28333,NA,4014,-1.076290202,3245.930134,0.868710314,17.79120743,0.783853249,93.98970795,0.017938896,0.322711436
324,Abant G�,40.6,31.28333,NA,4217,-2.552572282,2958.924547,0.915913271,15.69106385,0.923883677,130.3628944,0.023458468,0.358659617
325,Abant G�,40.6,31.28333,NA,4514,-4.187734537,2883.90546,0.99153171,14.67557235,1.536551658,240.5447087,0.042690859,0.538136663
326,Abant G�,40.6,31.28333,NA,4807,-2.134640077,2974.313084,0.915034098,16.62655849,0.816252083,104.2688911,0.020066706,0.360867109
327,Abant G�,40.6,31.28333,NA,5294,-3.127127242,3010.454339,0.946579142,15.73045383,1.214084157,184.7835253,0.032598295,0.448478713
328,Abant G�,40.6,31.28333,NA,5489,-3.307529968,3010.275378,0.938687463,15.94122914,1.114597211,160.9774125,0.029935512,0.408212882
